token_id,num_sales,last_sale,class,age,genre,origin,latent
9472,0,,Poet,0.39,ion,77J3,88Y0
9473,0,,Poet,0.30,soa,2BMS,GDVV
9474,0,,Poet,0.32,nai,35X7,R9AL
9475,0,,Poet,0.47,ioh,LDCZ,P8IX
9476,0,,Poet,0.53,naf,43AM,MN18
9477,0,,Poet,0.30,nai,Q6MZ,5KP0
9478,0,,Poet,0.28,ion,MCI5,X3YM
9480,0,,Poet,0.40,ioh,ACVV,J33L
9479,0,,Poet,0.28,aei,LJZB,EL0U
9481,1,2.9,Poet,0.39,ios,KQJR,N364
9483,0,,Poet,0.28,nas,UYHH,9A47
9484,1,1.49,Poet,0.35,ion,7WT0,OP3R
9482,0,,Poet,0.42,nah,G6J2,SL89
9486,0,,Poet,0.33,ion,6V23,EKVX
9485,0,,Poet,0.35,nas,JH6P,CGKE
9489,0,,Poet,0.47,nas,QZW0,68S0
9487,0,,Poet,0.33,ioh,BRW0,5RXP
9488,0,,Poet,0.37,ioh,04UX,RH64
9491,0,,Poet,0.40,fel,KBSI,HI8L
9490,0,,Poet,0.32,son,B899,GBRB
9492,0,,Poet,0.28,aen,HYIP,SMH8
9493,1,1.3,Poet,0.26,soa,0VS1,3NEH
9494,0,,Poet,0.37,iol,579R,HI8L
9495,1,1.5,Poet,0.26,ion,SXSA,V092
9496,1,2.0,Poet,0.49,nah,Q51C,8AIK
2,0,,Origin,,,7THK,
3,0,,Origin,,,6AF2,
9497,1,2.5,Poet,0.25,soh,RGFX,0J0D
4,1,37.0,Origin,,,6UGH,
5,0,,Origin,,,E0FR,
6,0,,Origin,,,NB2W,
7,0,,Origin,,,M63W,
8,0,,Origin,,,OYQR,
9,0,,Origin,,,RHVS,
10,0,,Origin,,,CAX6,
11,0,,Origin,,,C84W,
12,0,,Origin,,,951P,
13,0,,Origin,,,744A,
14,0,,Origin,,,I9PZ,
15,0,,Origin,,,169Y,
16,0,,Origin,,,MIVF,
17,0,,Origin,,,K4EX,
18,0,,Origin,,,I5D1,
19,0,,Origin,,,MWDB,
20,0,,Origin,,,VIAK,
21,0,,Origin,,,YU1M,
22,0,,Origin,,,U1ZK,
23,0,,Origin,,,6FPF,
24,0,,Origin,,,1AF3,
25,0,,Origin,,,2HO5,
26,0,,Origin,,,UECD,
27,0,,Origin,,,7FB5,
28,0,,Origin,,,6QVO,
29,0,,Origin,,,ZA31,
30,0,,Origin,,,IRE4,
31,0,,Origin,,,8WI4,
32,0,,Origin,,,XS45,
33,0,,Origin,,,XXLU,
34,0,,Origin,,,8S6I,
35,0,,Origin,,,PBYI,
36,0,,Origin,,,QNYG,
37,0,,Origin,,,3DP3,
38,1,49.99,Origin,,,G31Y,
39,1,45.0,Origin,,,VBIC,
40,0,,Origin,,,S44G,
41,0,,Origin,,,LGNV,
42,0,,Origin,,,5HHM,
43,0,,Origin,,,X5NW,
44,0,,Origin,,,B899,
45,0,,Origin,,,THRF,
46,0,,Origin,,,6BAT,
47,0,,Origin,,,UY6O,
48,1,49.0,Origin,,,HA0S,
49,0,,Origin,,,EBIE,
50,0,,Origin,,,3N2I,
51,0,,Origin,,,25TL,
52,0,,Origin,,,6O6G,
53,0,,Origin,,,NVHF,
54,0,,Origin,,,TLKF,
55,0,,Origin,,,RGFX,
56,0,,Origin,,,RF26,
57,0,,Origin,,,MB94,
58,0,,Origin,,,IJ35,
59,0,,Origin,,,Q8CK,
60,0,,Origin,,,D102,
61,0,,Origin,,,HI2I,
62,0,,Origin,,,MCI5,
63,0,,Origin,,,AT1I,
9498,0,,Poet,0.21,ion,DU92,CGBB
64,0,,Origin,,,3ETY,
65,0,,Origin,,,1DZE,
66,0,,Origin,,,E1FR,
67,0,,Origin,,,ZDHY,
68,0,,Origin,,,LAO4,
69,0,,Origin,,,FY5Y,
70,0,,Origin,,,ANP8,
71,0,,Origin,,,0461,
72,0,,Origin,,,JYKR,
73,0,,Origin,,,T7Z1,
74,0,,Origin,,,8OL8,
75,0,,Origin,,,YO2Y,
76,0,,Origin,,,68AC,
77,0,,Origin,,,7DAC,
78,1,42.0,Origin,,,N96F,
79,0,,Origin,,,A5DU,
80,0,,Origin,,,S6U7,
81,2,,Origin,,,ZVJP,
82,0,,Origin,,,IXBH,
83,0,,Origin,,,7IWC,
84,0,,Origin,,,TN8L,
85,0,,Origin,,,U2K1,
86,0,,Origin,,,MMAM,
87,0,,Origin,,,XI26,
88,0,,Origin,,,8LBG,
89,0,,Origin,,,SQIA,
90,0,,Origin,,,HH5J,
91,0,,Origin,,,9XUK,
92,0,,Origin,,,YD7E,
93,0,,Origin,,,UCBD,
94,0,,Origin,,,VNWP,
95,0,,Origin,,,1WVF,
96,0,,Origin,,,9UFP,
97,0,,Origin,,,NBJS,
98,0,,Origin,,,7HJ3,
99,0,,Origin,,,GD7I,
100,0,,Origin,,,2JGI,
101,0,,Origin,,,EW22,
102,0,,Origin,,,U2LV,
103,0,,Origin,,,A3XJ,
104,0,,Origin,,,ND6M,
105,0,,Origin,,,CW63,
106,0,,Origin,,,NEF7,
107,0,,Origin,,,0LJY,
108,1,50.0,Origin,,,528T,
109,0,,Origin,,,HWD6,
110,0,,Origin,,,GXLQ,
111,0,,Origin,,,EXMQ,
112,0,,Origin,,,VJEW,
113,0,,Origin,,,4724,
114,1,40.0,Origin,,,3T56,
115,0,,Origin,,,YL8K,
116,0,,Origin,,,VV7T,
117,0,,Origin,,,FZPV,
118,0,,Origin,,,HQ1W,
119,0,,Origin,,,A3I9,
120,0,,Origin,,,NHIZ,
121,0,,Origin,,,5GEZ,
122,0,,Origin,,,L6YP,
123,0,,Origin,,,4JGN,
124,0,,Origin,,,B36F,
125,0,,Origin,,,E9H3,
126,0,,Origin,,,VZS1,
127,0,,Origin,,,HR1S,
128,0,,Origin,,,P80S,
129,0,,Origin,,,ANO3,
130,0,,Origin,,,7TA7,
131,0,,Origin,,,3NPK,
132,0,,Origin,,,GK3K,
133,0,,Origin,,,VS7T,
134,0,,Origin,,,B73P,
135,0,,Origin,,,E1B8,
136,0,,Origin,,,7MKS,
137,0,,Origin,,,O391,
138,0,,Origin,,,HAF1,
139,0,,Origin,,,I4F1,
140,0,,Origin,,,14ZZ,
141,0,,Origin,,,76MJ,
142,0,,Origin,,,H7DH,
143,0,,Origin,,,GTBW,
144,0,,Origin,,,3H7J,
145,0,,Origin,,,O7IP,
146,0,,Origin,,,3JID,
147,0,,Origin,,,7TDG,
148,0,,Origin,,,G7HL,
149,0,,Origin,,,ONTN,
150,0,,Origin,,,P0P0,
151,0,,Origin,,,4IST,
152,0,,Origin,,,WZDU,
153,0,,Origin,,,4BOK,
154,0,,Origin,,,JAU4,
155,0,,Origin,,,Y5VJ,
156,0,,Origin,,,AZVO,
157,0,,Origin,,,FCH3,
158,0,,Origin,,,E69B,
159,0,,Origin,,,2BVH,
160,0,,Origin,,,NY7L,
161,0,,Origin,,,R44I,
162,0,,Origin,,,YENR,
163,0,,Origin,,,K1GW,
164,0,,Origin,,,TDU8,
165,0,,Origin,,,HM2G,
166,0,,Origin,,,CZ9A,
167,0,,Origin,,,PJBL,
168,0,,Origin,,,29XP,
169,1,41.0,Origin,,,W8U7,
170,0,,Origin,,,X95A,
171,0,,Origin,,,7FSZ,
172,0,,Origin,,,SBLA,
173,1,50.0,Origin,,,WNVU,
174,0,,Origin,,,8AKC,
175,1,41.5,Origin,,,IO6Y,
176,1,40.0,Origin,,,SYGI,
177,0,,Origin,,,KFFL,
178,0,,Origin,,,RHH5,
179,0,,Origin,,,N922,
180,0,,Origin,,,PLTJ,
181,0,,Origin,,,T3PF,
182,0,,Origin,,,54OG,
183,0,,Origin,,,LJRU,
184,0,,Origin,,,9CME,
185,0,,Origin,,,YEQV,
186,0,,Origin,,,MNND,
187,0,,Origin,,,MYNO,
188,0,,Origin,,,HPCB,
9499,1,1.17,Poet,0.23,ioh,MPGF,P1F5
189,0,,Origin,,,G3AS,
9500,0,,Poet,0.42,ioh,7TA7,PGVP
9501,1,2.4,Poet,0.35,fen,POLU,5ECQ
9502,0,,Poet,0.28,ioh,XIPA,JWK9
9506,0,,Poet,0.37,sof,G6G6,BD1E
190,0,,Origin,,,KH8E,
9503,0,,Poet,0.28,sof,BQ3C,X44S
9504,0,,Poet,0.32,nas,4EZ2,PLIM
191,0,,Origin,,,8Q1H,
9505,0,,Poet,0.30,nai,DBL8,5RXP
192,0,,Origin,,,5GEH,
193,0,,Origin,,,8SF9,
194,0,,Origin,,,9XNH,
195,0,,Origin,,,AIVV,
196,0,,Origin,,,3QV8,
9507,1,1.2,Poet,0.33,soa,N96F,5K5S
197,0,,Origin,,,8557,
9508,0,,Poet,0.35,luf,6J91,QUMP
198,0,,Origin,,,UEKE,
9509,0,,Poet,0.32,luf,JLRD,N364
199,0,,Origin,,,IH3M,
9510,0,,Poet,0.19,nas,KB0J,17D1
200,0,,Origin,,,Y3S5,
9511,0,,Poet,0.11,nas,MAM1,NA7C
201,0,,Origin,,,F57R,
202,0,,Origin,,,WXE7,
203,0,,Origin,,,SCGW,
204,0,,Origin,,,SYLR,
205,0,,Origin,,,C9GO,
206,1,48.0,Origin,,,RN96,
207,0,,Origin,,,8PFM,
208,0,,Origin,,,R99I,
209,0,,Origin,,,AEHY,
210,0,,Origin,,,TW3P,
211,0,,Origin,,,LJXP,
212,0,,Origin,,,Z26K,
213,0,,Origin,,,ZGZU,
214,0,,Origin,,,PXBS,
215,0,,Origin,,,66AY,
216,0,,Origin,,,5HPE,
217,1,50.0,Origin,,,9VBG,
218,0,,Origin,,,8PPT,
219,0,,Origin,,,TEGF,
220,0,,Origin,,,7CN1,
221,0,,Origin,,,QXUW,
222,0,,Origin,,,CSAR,
223,0,,Origin,,,BMK3,
224,0,,Origin,,,2CHQ,
225,1,48.69,Origin,,,CD9S,
226,0,,Origin,,,PJX2,
227,0,,Origin,,,0IJ9,
228,0,,Origin,,,N5IP,
229,0,,Origin,,,7M3I,
230,0,,,,,8PR1,
231,0,,,,,6YFN,
232,0,,,,,2EIA,
233,0,,,,,49CX,
234,0,,,,,2XUK,
235,0,,,,,RMG8,
236,0,,,,,PQIX,
237,0,,,,,2TZA,
238,0,,,,,0DEL,
239,0,,,,,VNZ4,
240,0,,,,,ZUU1,
241,0,,,,,UW56,
242,0,,,,,VO6C,
243,0,,,,,Y66X,
244,0,,,,,1BMT,
245,0,,Origin,,,853G,
246,1,42.0,Origin,,,X2QB,
247,2,,,,,5AOY,
248,0,,,,,Y0KU,
249,0,,,,,DX4P,
250,0,,Origin,,,HPV2,
251,0,,,,,X50V,
252,0,,,,,30GQ,
253,0,,,,,OHFI,
254,0,,Origin,,,TBDN,
255,0,,,,,L273,
256,0,,,,,HKC2,
257,0,,,,,9G2E,
258,0,,,,,GANB,
259,0,,,,,PIR0,
260,0,,,,,R5SS,
261,0,,,,,U4L5,
262,0,,,,,79X8,
263,0,,,,,ZPPZ,
264,0,,,,,CWVW,
265,0,,,,,VF67,
266,0,,,,,WK16,
267,0,,Origin,,,9UO1,
268,0,,Origin,,,6MGD,
9512,0,,Poet,0.16,ioh,IH3M,X44S
9530,1,1.5,Poet,0.68,naa,7UY6,4R7W
269,0,,Origin,,,7R5A,
9513,0,,Poet,0.37,nah,60XR,5L9N
9515,0,,Poet,0.35,ioh,J7R6,17D1
270,0,,,,,K1CC,
9514,1,1.2,Poet,0.35,ioh,T72I,LCBO
9516,0,,Poet,0.21,ioh,1B1Q,3NEH
271,0,,,,,TEE5,
272,0,,,,,8XGJ,
9531,0,,Poet,0.26,sof,XFYF,RR58
273,0,,,,,27NS,
9517,0,,Poet,0.30,aen,LJRU,OFV1
9532,0,,Poet,0.26,fei,DZHD,BDOH
274,0,,,,,92I3,
9518,0,,Poet,0.46,fes,76MJ,YP04
275,0,,,,,Y1LP,
9519,0,,Poet,0.35,ion,OTWF,4C9D
9534,0,,Poet,0.32,ion,ZVJP,JM8G
9520,0,,Poet,0.42,nah,Q51C,EL0U
276,0,,,,,EO7G,
9533,0,,Poet,0.40,ion,9XNH,8LHR
9521,0,,Poet,0.18,nas,Z26K,5ECQ
277,0,,,,,SGHV,
9535,1,1.033,Poet,0.30,ion,THRF,MHED
9522,0,,Poet,0.12,sof,7JFO,QW7B
278,0,,,,,NUQV,
9536,0,,Poet,0.30,ioh,6YFN,EW0H
9523,0,,Poet,0.49,aes,8RIH,YP04
9537,0,,Poet,0.39,nas,Y60M,G7PR
9524,0,,Poet,0.28,nai,NAWT,NY5N
9538,0,,Poet,0.33,ion,D2TQ,XTF3
9525,0,,Poet,0.40,ioh,KNOK,IIVE
9539,0,,Poet,0.49,ioh,W62H,7W0T
9526,0,,Poet,0.75,ioh,43AM,4B97
9540,0,,Poet,0.42,aea,M94X,HJJT
9527,0,,Poet,0.39,ioh,GWRU,A8T9
9541,0,,Poet,0.39,fea,8SF9,ZYML
9528,0,,Poet,0.35,soa,NP2G,W4JB
9529,0,,Poet,0.32,ioh,7CN1,EW0H
9542,0,,Poet,0.26,nai,IO4X,OF3B
9544,0,,Poet,0.16,nah,1F2T,MN18
9543,0,,Poet,0.39,ioh,WZDU,8GWE
9545,0,,Poet,0.32,ion,QIBQ,2PD6
9565,0,,Poet,0.11,aes,OVWR,ZCMN
9566,0,,Poet,0.26,nai,85VF,01GE
9546,0,,Poet,0.30,nas,EBIE,6BN1
9577,0,,Poet,0.26,ioh,3JID,0NWS
9547,0,,Poet,0.23,ion,ONTN,M8W3
9567,0,,Poet,0.37,ioh,15QL,17A2
9578,0,,Poet,0.37,nai,YQJG,OF3B
9548,0,,Poet,0.39,ion,SZL5,0Y3E
9568,0,,Poet,0.33,ios,E9H3,TLGW
9580,0,,Poet,0.23,lua,HAO1,6HUH
9581,0,,Poet,0.33,ion,O0IY,EJWY
9579,0,,Poet,0.21,ion,X58D,9BKS
9549,0,,Poet,0.53,fes,DO49,078H
9569,0,,Poet,0.39,ioh,96HJ,EU0A
9550,0,,Poet,0.32,ioh,562N,PLKN
9570,0,,Poet,0.18,ioh,JLRD,ZXF2
9551,0,,Poet,0.49,soi,HR1S,YANT
9571,0,,Poet,0.28,son,IGWJ,D4G4
9552,0,,Poet,0.25,ion,RMG8,WCW0
9572,0,,Poet,0.32,ion,LXYI,2PD6
9553,0,,Poet,0.56,aes,3V7Z,J56S
9573,0,,Poet,0.30,ion,RIYL,RD64
9554,0,,Poet,0.35,ion,442K,IEQH
9574,0,,Poet,0.37,ion,MOP9,R05Q
9555,0,,Poet,0.35,ioh,HOWV,C14A
9575,0,,Poet,0.30,nas,KBSK,X44S
9556,0,,Poet,0.49,sof,YG5A,GBRB
9576,0,,Poet,0.32,feh,ED64,14G8
9557,0,,Poet,0.16,ion,RJ8P,POTL
9558,0,,Poet,0.19,nas,NRYD,IIVE
9559,0,,Poet,0.39,nah,60XR,93LT
9560,0,,Poet,0.23,fei,8557,5ECQ
9561,0,,Poet,0.40,nas,46WE,LEP3
9562,0,,Poet,0.32,nas,6A1L,WE19
9563,0,,Poet,0.40,ioh,U2K1,ZYML
9564,0,,Poet,0.28,ioh,K69D,PGVP
9582,0,,Poet,0.35,fes,VDRW,NL44
9583,0,,Poet,0.37,ioh,SGHV,EW0H
9584,0,,Poet,0.32,ion,24P2,OFV1
9585,0,,Poet,0.39,son,GTBW,8SBN
9593,0,,Poet,0.40,lui,OU3V,LTGX
9586,0,,Poet,0.23,ion,SH4Z,VB57
9587,0,,Poet,0.65,nah,A3I9,6NTE
9588,0,,Poet,0.37,nai,82D5,J2WK
9589,0,,Poet,0.21,ion,LPCL,4T30
9590,0,,Poet,0.32,ion,E1B8,P14T
9594,0,,Poet,0.37,naf,1NVQ,17D1
9595,0,,Poet,0.40,ioh,GONZ,CGBB
9591,0,,Poet,0.42,ion,3ETY,HI8L
9592,0,,Poet,0.42,nai,60XR,P1F5
9596,1,1.88,Poet,0.35,nai,PBAB,DRF0
9597,0,,Poet,0.18,ion,E37D,RR58
9600,0,,Poet,0.30,ioh,2D80,9A47
9601,0,,Poet,0.32,ioh,KXTY,DN6M
9598,0,,Poet,0.18,aen,9UFP,VDBS
9599,0,,Poet,0.25,iof,YIRI,5OKB
9602,0,,Poet,0.35,ioh,ZMT7,FNZL
9603,0,,Poet,0.14,ioh,2Z90,JZ22
9604,0,,Poet,0.32,nas,V4MS,OP3R
9607,1,1.5,Poet,0.37,ioh,CXYK,CXBO
9605,1,1.48,Poet,0.33,naf,XBJA,TLGW
9606,0,,Poet,0.42,ion,ZVJP,RO32
9608,0,,Poet,0.46,naf,WK16,CSJ3
9609,0,,Poet,0.47,naf,KNOK,BDOH
9616,0,,Poet,0.25,aeh,CYHE,XTF3
9611,0,,Poet,0.54,ioh,6N34,RD64
9610,1,2.9,Poet,0.19,nas,1YAJ,P8IX
9617,0,,Poet,0.37,ion,TD0B,L01A
9612,0,,Poet,0.40,naf,S3GV,8LHR
9618,0,,Poet,0.39,fes,JYKR,X3YM
9613,0,,Poet,0.33,ioh,TEE5,5L9N
9614,0,,Poet,0.40,nas,HWIK,3VBW
9615,0,,Poet,0.30,soa,HWIK,JZ22
9620,0,,Poet,0.39,ioa,ZLPN,RO32
9619,0,,Poet,0.33,ioh,KD7I,BIYU
9621,0,,Poet,0.39,lua,OIZ4,MY2T
9622,0,,Poet,0.30,naa,Q6MZ,OFV1
9623,0,,Poet,0.44,ion,3CFJ,WZRT
9625,0,,Poet,0.37,ion,6TF4,PGVP
9624,0,,Poet,0.33,aes,4BOK,4B97
9626,0,,Poet,0.16,nah,HPCB,W6CP
9627,0,,Poet,0.23,nas,J62G,9EWS
9628,0,,Poet,0.40,ion,41OP,6HUH
9629,0,,Poet,0.14,nas,22ZD,W6CP
9630,0,,Poet,0.49,nas,P1DC,YLNK
9633,0,,Poet,0.40,nas,8GEQ,8SBN
9631,0,,Poet,0.26,aef,A3I9,WUUF
9632,0,,Poet,0.32,ioh,B73P,W6CP
9635,0,,Poet,0.49,iof,3W47,BDOH
9634,0,,Poet,0.33,nas,HEM1,FC5N
9638,0,,Poet,0.65,luf,YG5A,WUUF
9636,0,,Poet,0.25,ios,XQTM,WGAT
9637,0,,Poet,0.39,ion,MCI5,DCUJ
9639,1,1.4,Poet,0.25,ioh,26L8,I29T
9640,0,,Poet,0.33,sof,QXUW,IIVE
9641,0,,Poet,0.53,ioh,HR1S,K00S
9642,0,,Poet,0.37,ioh,ACVV,ELW8
9643,1,2.75,Poet,0.28,ios,25TL,C7H6
9648,0,,Poet,0.21,ioh,8557,SPLQ
9644,0,,Poet,0.67,ioh,NBJS,J56S
9662,0,,Poet,0.37,ioh,OHHL,04M3
9649,1,1.35,Poet,0.21,iof,GBKP,WMNT
9645,0,,Poet,0.21,lun,1NV6,DN6M
9650,0,,Poet,0.46,ioa,CR0J,P8IX
9652,0,,Poet,0.42,ion,IGLJ,SFBT
9663,1,1.5,Poet,0.33,nas,22ZD,3VBW
9646,0,,Poet,0.21,ioh,M3PX,OFV1
9651,1,1.16,Poet,0.49,ion,Y7IN,HBRP
9653,0,,Poet,0.32,nas,PBAB,U56X
9647,1,1.66,Poet,0.33,ioh,IOWK,6HUH
9664,0,,Poet,0.40,nas,X5NW,F6CX
9654,0,,Poet,0.39,ioh,Q245,FMJT
9665,0,,Poet,0.58,naa,SYLR,WZRT
9655,0,,Poet,0.39,ion,2WZO,FMJT
9666,0,,Poet,0.33,soi,3JID,9VIV
9656,0,,Poet,0.37,ioa,VV7T,ZCDT
9657,0,,Poet,0.18,ioh,RC8Y,BIYU
9658,0,,Poet,0.33,ioh,2JSA,BDOH
9667,0,,Poet,0.42,ion,PQIX,ZFNI
9659,0,,Poet,0.23,ion,IOWK,HBRP
9660,0,,Poet,0.46,ioh,UY6O,VB57
9661,0,,Poet,0.26,ioh,PQIX,PGVP
9668,0,,Poet,0.39,nai,WAO0,PGVP
9669,0,,Poet,0.60,nas,PLDI,71R2
9670,1,1.39,Poet,0.32,ioh,MSE7,LEP3
9674,0,,Poet,0.39,son,T5OF,A2B5
9671,0,,Poet,0.26,naf,LKHK,HJJT
9677,0,,Poet,0.23,fes,FN7W,8TAH
9675,0,,Poet,0.07,nai,1F2T,OP3R
9672,0,,Poet,0.32,naa,VF67,P1F5
9678,0,,Poet,0.23,nas,IN4V,EJWY
9676,0,,Poet,0.46,feh,CAX6,L01A
9673,0,,Poet,0.21,naf,SF7G,L01A
9680,0,,Poet,0.39,lui,TEGF,MHED
9679,0,,Poet,0.33,nai,VO6C,JWK9
9681,0,,Poet,0.30,sof,63H7,Y40M
9682,0,,Poet,0.37,ioh,UVJG,OGD0
9683,0,,Poet,0.30,ion,UGFE,J0OS
9684,1,1.3,Poet,0.37,nah,V97G,53FI
9685,0,,Poet,0.28,fes,9XUK,ZXF2
9686,0,,Poet,0.33,nas,ZOFH,F5QC
9687,0,,Poet,0.16,nas,7LHU,ZXF2
9689,1,1.33,Poet,0.42,ioh,5HHM,5OKB
9688,0,,Poet,0.26,ioh,IO4X,5KP0
9690,0,,Poet,0.33,fei,TDZN,5W4U
9691,1,1.65,Poet,0.21,aes,2DWK,VDBS
9692,1,1.79,Poet,0.28,aes,MUDM,868I
9693,0,,Poet,0.53,fel,H5PO,0Y3E
9694,0,,Poet,0.42,nas,IXBH,M1XD
9695,1,1.5,Poet,0.46,nai,3HKJ,X44S
9696,0,,Poet,0.33,naa,9908,QW7B
9697,0,,Poet,0.23,ioh,IO4X,NU5M
9701,0,,Poet,0.28,ioh,TBDN,93LT
9698,0,,Poet,0.49,ioh,550V,Y40M
9702,0,,Poet,0.33,ion,WJ0C,DUCX
9707,0,,Poet,0.35,ion,WAVF,M8W3
9699,0,,Poet,0.40,ioh,UZIM,OFV1
9703,0,,Poet,0.40,nai,RKVC,3VBW
9704,0,,Poet,0.70,ioa,KNOK,ENJT
9700,0,,Poet,0.54,ioh,3G6Z,ZCZW
9705,0,,Poet,0.14,nai,ZLPN,NU5M
9706,0,,Poet,0.56,son,FY5Y,7IO8
9708,0,,Poet,0.18,ioh,Z11X,17D1
9709,0,,Poet,0.49,nas,A304,8LHR
9710,0,,Poet,0.33,nas,LNQA,7B4L
9711,0,,Poet,0.47,naf,V4MS,X6Q0
9712,1,3.0,Poet,0.53,fes,HD13,Y40M
9717,0,,Poet,0.18,soh,YL8K,5OKB
9713,0,,Poet,0.32,ioh,O4CN,0Y3E
9715,0,,Poet,0.37,ioh,300U,6HUH
9718,0,,Poet,0.40,ioh,RN96,OXYI
9714,0,,Poet,0.21,iof,H5HP,PTGZ
9716,0,,Poet,0.30,ioh,1B1Q,EU0A
9719,0,,Poet,0.32,ioh,SZL5,H7XY
9720,1,2.25,Poet,0.28,ioh,JJJA,EJWY
9721,0,,Poet,0.35,ion,9XNH,J33L
9722,0,,Poet,0.28,ioh,PL5I,YP04
9723,0,,Poet,0.39,ioh,SGHV,A4HZ
9724,0,,Poet,0.37,ioh,RGFX,Y40M
9725,0,,Poet,0.42,ioh,G8AY,0NWS
9726,0,,Poet,0.39,ion,V5FV,4T30
9727,0,,Poet,0.30,son,6BZ4,GDVV
9729,1,1.34,Poet,0.28,ios,NB2W,V7CV
9728,0,,Poet,0.30,ion,MAWP,LTGX
9730,0,,Poet,0.28,luf,Q245,PLKN
9731,0,,Poet,0.39,ion,1DVP,B9UA
9732,1,2.0,Poet,0.18,ioh,PBYI,2932
9734,0,,Poet,0.44,ioh,GONZ,DUCX
9733,0,,Poet,0.60,son,GQWY,70TX
9735,0,,Poet,0.37,ioh,QDPQ,XF1E
9736,0,,Poet,0.40,sof,Y60M,GBRB
9737,0,,Poet,0.18,ioh,SBLA,UX6F
9738,0,,Poet,0.35,nai,8ZFI,IPB2
9739,0,,Poet,0.18,naa,7MKS,8GWE
9740,0,,Poet,0.33,ioh,BCX5,SPLQ
9744,0,,Poet,0.30,ioh,HAIR,VDBS
9746,0,,Poet,0.23,naa,HD13,0799
9745,0,,Poet,0.37,ioh,UVJG,PGVP
9741,0,,Poet,0.37,ioh,OHHL,V092
9742,0,,Poet,0.23,son,AAC2,BMOZ
9743,0,,Poet,0.68,nas,DO49,YP04
9748,0,,Poet,0.40,ion,WAVF,GDVV
9747,0,,Poet,0.32,ioh,GXNN,C7H6
9749,0,,Poet,0.46,ioa,E9H3,OGD0
9750,0,,Poet,0.37,ion,6HWZ,DRF0
9751,0,,Poet,0.58,naa,DC6V,GFAW
9752,0,,Poet,0.28,ion,9INU,LCBO
9753,1,1.5,Poet,0.30,ioh,E5F2,MNMC
9754,0,,Poet,0.40,ion,BXEE,X3YM
9755,0,,Poet,0.39,ioh,GANB,JFAQ
9756,0,,Poet,0.40,aes,XFP2,EW0H
9757,0,,Poet,0.37,nah,WNTS,MGTQ
9758,0,,Poet,0.47,ion,OGXK,4RSM
9760,0,,Poet,0.32,ioh,ANP8,68S0
9759,0,,Poet,0.51,iol,P80S,9VIV
9761,0,,Poet,0.49,ion,J7R6,I29T
9762,1,1.5,Poet,0.26,ioh,IJ35,PLKN
9763,0,,Poet,0.39,soa,U4FG,MNMC
9764,0,,Poet,0.33,naf,DSC4,63V9
9765,0,,Poet,0.32,nai,CVXO,93LT
9771,0,,Poet,0.60,nas,B3HS,EM3E
9766,0,,Poet,0.40,ion,BCX5,FMJT
9767,0,,Poet,0.47,ion,79X8,YAZK
9768,0,,Poet,0.25,ion,FCH3,PZ6X
9774,0,,Poet,0.21,ion,K1GW,YANT
9769,0,,Poet,0.58,ion,MDIE,QSLO
9772,0,,Poet,0.18,nas,9UFP,YLNK
9770,0,,Poet,0.49,ioh,PQIX,LEP3
9773,0,,Poet,0.18,ioh,W8U7,7IO8
9775,0,,Poet,0.37,nai,CVFG,R7MD
9776,0,,Poet,0.39,son,6JEG,IS4E
9777,1,1.19,Poet,0.49,nah,I6FS,0799
9778,0,,Poet,0.33,ioh,A5LI,PZ6X
9779,0,,Poet,0.33,ioh,I5JF,ZFNI
9780,0,,Poet,0.26,soa,5OCV,HJJT
9781,0,,Poet,0.19,ion,0GBN,6BN1
9782,0,,Poet,0.39,lun,VJEW,BD1E
9783,0,,Poet,0.49,ioh,XBDO,MNMC
9784,0,,Poet,0.70,aen,ROYH,8SBN
9785,0,,Poet,0.19,nai,DBL8,36HP
9786,0,,Poet,0.26,ioh,MUTO,JM8G
9793,0,,Poet,0.32,ion,MI84,36HP
9787,0,,Poet,0.25,nas,9ZT0,UZMO
9792,0,,Poet,0.44,nai,CEBM,YANT
9788,0,,Poet,0.21,ioh,X2M6,7W0T
9789,0,,Poet,0.18,ioh,YENR,U6AQ
9790,0,,Poet,0.37,ioh,Y3S5,5ECQ
9791,0,,Poet,0.42,ioh,TVCO,Y40M
9794,0,,Poet,0.53,aes,KBSK,J56S
9795,0,,Poet,0.30,ioh,P2TT,9A47
9797,0,,Poet,0.54,ion,LISQ,UX6F
9796,1,1.5,Poet,0.51,soa,TSTK,UX6F
9798,0,,Poet,0.58,fel,DFJ9,L01A
9799,0,,Poet,0.35,nas,92SW,9Y0H
9800,0,,Poet,0.26,ioh,MQVY,JWK9
9801,0,,Poet,0.37,ioh,I3OJ,ZXF2
9802,0,,Poet,0.44,naf,MP0P,L01A
9815,0,,Poet,0.21,ion,NRVQ,WUUF
9803,0,,Poet,0.25,nah,RP3F,6BN1
9816,0,,Poet,0.28,nai,7XT6,8GWE
9804,0,,Poet,0.16,nai,2GVI,EL0U
9825,0,,Poet,0.40,fes,B3HS,X44S
9817,0,,Poet,0.40,soi,PAXD,6NTE
9805,0,,Poet,0.58,fes,TRR0,FNZL
9818,1,1.3,Poet,0.37,nai,300U,Y40M
9806,0,,Poet,0.39,ioh,15QL,OF3B
9819,0,,Poet,0.37,fes,WK16,9Y0H
9807,0,,Poet,0.23,ion,UDZ0,CXBO
9820,0,,Poet,0.30,ion,15QL,NA7C
